,id,rating
965,7600924.0,4.03
966,5359.0,4.03
967,6259.0,4.09
968,50.0,3.73
969,13496084.0,4.27
970,25845273.0,4.28
971,581811.0,3.76
972,24113.0,4.28
973,16220184.0,4.32
974,8685612.0,4.21
975,8235178.0,3.77
976,7402393.0,4.01
977,47212.0,3.99
978,89724.0,3.98
979,7824322.0,4.36
980,40605329.0,4.17
981,36590307.0,4.33
982,43916.0,4.28
983,8913370.0,4.0
984,365.0,3.97
985,17889664.0,4.31
986,5472.0,4.29
987,22055262.0,4.06
988,27822.0,4.1
989,7937462.0,3.51
990,2722413.0,3.64
991,21484.0,4.36
992,15760001.0,4.21
993,243705.0,3.99
994,2355575.0,4.11
995,18692431.0,4.05
996,11557.0,4.28
997,31338.0,3.75
998,105992.0,4.04
999,7747064.0,4.08
1000,30043.0,4.18
1001,7669.0,3.85
1002,5932.0,4.28
1003,407429.0,4.19
1004,13139.0,4.15
1005,40493.0,3.98
1006,13206900.0,4.43
1007,33676.0,4.15
1008,14817.0,4.01
1009,7137775.0,4.18
1010,6134826.0,3.61
1011,10929.0,4.09
1012,249.0,3.67
1013,693208.0,4.09
1014,8652190.0,4.0
1015,3165162.0,4.54
1016,9809.0,4.11
1017,153008.0,4.0
1018,17309.0,4.23
1019,460548.0,4.1
1020,6493208.0,4.07
1021,8694.0,4.2
1022,22896.0,3.76
1023,344262.0,4.27
1024,3227063.0,4.14
1025,36314.0,4.24
1026,35743.0,3.96
1027,12948.0,3.42
1028,6642715.0,4.13
1029,107301.0,4.14
1030,9680718.0,4.12
1031,12180581.0,3.88
1032,5174.0,3.96
1033,2794.0,3.69
1034,32829.0,3.86
1035,40490167.0,4.34
1036,991197.0,4.37
1037,28195.0,3.9
1038,32822135.0,4.39
1039,40881903.0,4.29
1040,68811.0,4.32
1041,53639.0,4.07
1042,13644052.0,4.36
1043,25494343.0,4.39
1044,77163.0,4.09
1045,49823970.0,4.3
1046,9409458.0,3.89
1047,17343.0,4.15
1048,22590.0,4.08
1049,33456.0,4.03
1050,3228917.0,4.16
1051,126232.0,3.97
1052,5479.0,4.17
1053,28407.0,4.15
1054,9067850.0,4.18
1055,9462795.0,4.04
1056,18521.0,4.16
1057,46114.0,4.15
1058,16115612.0,4.05
1059,4965.0,4.0
1060,51799.0,3.88
1061,9592.0,4.2
1062,29209.0,4.09
1063,5604848.0,4.32
1064,28009303.0,4.31
1065,37190.0,4.03
1066,3462.0,4.11
1067,7042.0,3.72
1068,23878.0,3.97
1069,187020.0,3.91
1070,15926.0,3.84
1071,35220.0,3.27
1072,232576.0,3.95
1073,11602.0,3.83
1074,16070903.0,4.18
1075,29395568.0,3.58
1076,91661.0,4.06
1077,28877.0,4.03
1078,107291.0,3.92
1079,166997.0,4.29
1080,60792.0,3.9
1081,7619.0,4.35
1082,34897.0,4.25
1083,3698.0,3.94
1084,64222.0,4.36
1085,13643567.0,4.27
1086,44575575.0,4.32
1087,944073.0,4.16
1088,59960.0,4.26
1089,72579.0,4.03
1090,162085.0,3.87
1091,269322.0,4.3
1092,9736930.0,3.89
1093,1162022.0,4.13
1094,530965.0,4.02
1095,18774964.0,4.35
1096,1162543.0,3.7
1097,17402605.0,3.84
1098,25402194.0,4.0
1099,14662.0,3.88
1100,53413.0,4.23
1101,32499.0,4.01
1102,2325825.0,3.93
1103,11594257.0,3.99
1104,40881621.0,4.44
1105,12172.0,4.25
1106,3579.0,4.43
1107,25354.0,4.12
1108,147865.0,3.94
1109,16634.0,4.12
1110,2985500.0,4.2
1111,13103.0,3.66
1112,12658.0,4.2
1113,54775299.0,4.22
1114,4912857.0,3.92
1115,39058.0,3.99
1116,11573.0,3.93
1117,1158967.0,4.05
1118,428263.0,3.7
1119,10215349.0,4.07
1120,3711.0,3.78
1121,7778981.0,3.67
1122,13539044.0,3.98
1123,77392.0,4.22
1124,11808950.0,4.08
1125,19494.0,4.05
1126,13584236.0,4.11
1127,42933.0,4.27
1128,203220.0,4.25
1129,10603.0,3.73
1130,22285.0,3.82
1131,15842441.0,4.35
1132,40199729.0,4.33
1133,38343303.0,4.27
1134,7315573.0,4.27
1135,36809135.0,4.47
1136,56034.0,3.87
1137,31173.0,3.77
1138,30201299.0,4.02
1139,38619.0,4.05
1140,61535.0,4.14
1141,7842288.0,3.83
1142,39925134.0,4.32
1143,44274121.0,4.28
1144,26157586.0,4.32
1145,17314430.0,4.17
1146,38980.0,3.79
1147,5295735.0,4.37
1148,479309.0,4.12
1149,95693.0,4.27
1150,17340050.0,4.34
1151,4952.0,4.13
1152,36116546.0,4.29
1153,40034669.0,4.22
1154,22354895.0,4.33
1155,12781.0,3.7
1156,568645.0,4.12
1157,76334.0,4.09
1158,1971304.0,4.26
1159,64216.0,4.3
1160,337113.0,3.96
1161,46677.0,4.22
1162,1715.0,4.06
1163,3393124.0,4.06
1164,68210.0,3.85
1165,538845.0,4.15
1166,23395680.0,4.28
1167,42156.0,3.85
1168,6408862.0,3.91
1169,26032825.0,4.12
1170,130580.0,4.08
1171,13376.0,4.08
1172,34053.0,4.06
1173,6609765.0,4.37
1174,40121205.0,4.3
1175,46306.0,4.27
1176,2364284.0,4.11
1177,8705784.0,4.11
1178,493456.0,3.6
1179,1412138.0,4.34
1180,68427.0,4.17
1181,175675.0,3.88
1182,7849341.0,4.28
1183,41899.0,3.98
1184,68494.0,3.95
1185,2321296.0,3.69
1186,407813.0,4.18
1187,6604794.0,3.99
1188,827.0,4.16
1189,76527.0,3.73
1190,22288.0,3.58
1191,2612.0,3.98
1192,12893742.0,4.27
1193,4921.0,3.88
1194,29641.0,3.91
1195,2832909.0,4.43
1196,331319.0,3.95
1197,27362503.0,4.4
1198,34084.0,4.4
1199,13328554.0,4.43
1200,49041.0,3.54
1201,12716010.0,4.01
1202,30672.0,4.04
1203,40669887.0,3.99
1204,767680.0,4.26
1205,41150487.0,4.23
1206,1895792.0,3.74
1207,113304.0,3.96
1208,17347389.0,4.22
1209,42603.0,4.1
1210,412732.0,3.91
1211,389627.0,3.99
1212,567704.0,4.17
1213,27323.0,3.98
1214,36578942.0,3.82
1215,4796.0,4.0
1216,227651.0,3.98
1217,5267365.0,4.2
1218,12812550.0,4.15
